a a SP 0.998775
las el DA0FP0 0.988184
diez 10 Z 1
. . Fp 1

El el DA0MS0 1
patrón patrón NCMS000 1
me me PP1CS00 0.755196
decía decir VMII3S0 0.649996
: : Fd 1
« « Fra 1
Pibe pibe NP00000 0.331029
, , Fc 1
anda andar VMM02S0 1
te te PP2CS00 1
a a SP 1
el el DA0MS0 1
sobre sobre SP 0.997804
, , Fc 1
mañana mañana RG 0.538408
hay haber VMIP3S0 1
que que CS 0.449861
meter meter VMN0000 1
le le PP3CSD0 1
duro duro AQ0MS00 0.811377
y y CC 0.999989
parejo parejo AQ0MS00 1
» » Frc 1
. . Fp 1

Una uno DI0FS0 0.951973
noche noche NCFS000 1
que que PR0CN00 0.550139
me me P01CS00 0.244804
le le PP3CSD0 1
escapaba escapar VMII3S0 0.625015
era ser VSII3S0 0.491317
una uno DI0FS0 0.951973
casualidad casualidad NCFS000 1
. . Fp 1

El el DA0MS0 1
patrón patrón NCMS000 1
… … Fz 1
Y y NP00000 1
ahora ahora RG 1
todo todo DI0MS0 0.6662
el el DA0MS0 1
tiempo tiempo NCMS000 1
así así RG 0.999409
, , Fc 1
mirando mirar VMG0000 1
el el DA0MS0 1
techo techo NCMS000 0.986111
. . Fp 1

Ahí ahí RG 1
tenés tenés AQ0MS00 0.782506
otra otro DI0FS0 0.740893
cosa cosa NCFS000 0.992574
que que PR0CN00 0.550139
no no RN 0.999297
sé saber VMIP1S0 0.97043
hacer hacer VMN0000 1
, , Fc 1
mirar mirar VMN0000 1
p p NCFS000 0.5
’ ’ Frc 1
arriba arriba RG 0.990148
. . Fp 1

Todos todo PI0MP00 0.293032
dijeron decir VMIS3P0 1
que que CS 0.449861
me me PP1CS00 0.755196
hubiera haber VASI1S0 0.49906
convenido convenir VMP00SM 1
, , Fc 1
que que PR0CN00 0.550139
hice hacer VMIS1S0 1
la el DA0FS0 0.98926
gran gran AQ0CS00 1
macana macana NCFS000 1
de de SP 0.999961
levantar levantar VMN0000 1
me me PP1CS00 1
a a SP 0.998775
los el DA0MP0 0.992728
dos 2 Z 0.999868
segundos segundo NCMP000 0.909357
, , Fc 1
cabrero cabrero NCMS000 1
como como CS 0.967153
la el DA0FS0 0.98926
gran gran AQ0CS00 1
flauta flauta NCFS000 1
. . Fp 1

Tienen tener VMIP3P0 1
razón razón NCFS000 1
, , Fc 1
si si CS 0.999827
me me PP1CS00 0.755196
quedo quedar VMIP1S0 0.538191
hasta hasta SP 0.922749
los el DA0MP0 0.992728
ocho 8 Z 1
no no RN 0.999297
me me PP1CS00 0.755196
agarra agarrar VMIP3S0 0.989241
tan tan RG 1
mal mal RG 0.434992
el el DA0MS0 1
rubio rubio AQ0MS00 0.954545
. . Fp 1

Y y CC 0.999989
bueno bueno I 0.175325
, , Fc 1
es ser VSIP3S0 1
así así RG 0.999409
. . Fp 1

Pa pa NP00000 0.987805
peor peor AQ0CS00 0.880117
la el DA0FS0 0.98926
tos tos NCFS000 1
. . Fp 1

Después después RG 1
te te PP2CS00 0.749042
vienen venir VMIP3P0 1
con con SP 1
el el DA0MS0 1
jarabe jarabe NCMS000 1
y y CC 0.999989
los el DA0MP0 0.992728
pinchazos pinchazo NCMP000 1
. . Fp 1

Pobre pobre AQ0CS00 0.885965
la el DA0FS0 0.98926
hermanita hermano NCFS00V 1
, , Fc 1
el el DA0MS0 1
trabajo trabajo NCMS000 0.975768
que que PR0CN00 0.550139
le le PP3CSD0 1
doy dar VMIP1S0 1
. . Fp 1

Ni ni CC 0.834853
mear mear VMN0000 1
solo solo RG 0.210162
puedo poder VMIP1S0 1
. . Fp 1

Es ser VSIP3S0 1
buena bueno AQ0FS00 1
la el DA0FS0 0.98926
hermanita hermano NCFS00V 1
, , Fc 1
me me PP1CS00 0.755196
da dar VMIP3S0 0.998555
leche leche NCFS000 1
caliente caliente AQ0CS00 0.931818
y y CC 0.999989
me me PP1CS00 0.755196
cuenta contar VMIP3S0 0.768585
cosas cosa NCFP000 0.999049
. . Fp 1

Quién quién PT0CS00 0.997449
te te PP2CS00 0.749042
iba ir VMII3S0 0.64348
a a SP 0.998775
decir decir VMN0000 0.998575
, , Fc 1
pibe pi_be NCFS000 1
. . Fp 1

El el DA0MS0 1
patrón patrón NCMS000 1
me me PP1CS00 0.755196
llamaba llamar VMII3S0 0.65
siempre siempre RG 1
pibe pi_be NCFS000 1
. . Fp 1

Da dar VMM02S0 1
le le PP3CSD0 1
áperca áperca RG 0.954997
, , Fc 1
pibe pi_be NCFS000 1
. . Fp 1

A a SP 0.998775
la el DA0FS0 0.98926
cocina cocina NCFS000 0.968254
, , Fc 1
pibe pi_be NCFS000 1
. . Fp 1

Cuando cuando CS 0.86298
pelié pelié VMIS1S0 0.111172
con con SP 1
el el DA0MS0 1
negro negro NCMS000 0.369792
en en SP 1
Nueva_York nueva_york NP00000 1
el el DA0MS0 1
patrón patrón NCMS000 1
andaba andar VMII3S0 0.65
preocupado preocupar VMP00SM 1
. . Fp 1

Yo yo PP1CSN0 1
lo lo PP3MSA0 0.334764
juné juné VMIS1S0 0.571325
en en SP 1
el el DA0MS0 1
hotel hotel NCMS000 1
antes_de antes_de SP 1
salir salir VMN0000 1
. . Fp 1
« « Fra 1
Lo el DA00S0 0.665165
fajás fajás RG 0.990598
en en SP 1
seis 6 Z 1
rounds round NCMP000 1
, , Fc 1
pibe pi_be NCFS000 1
» » Frc 1
, , Fc 1
pero pero CC 0.999902
fumaba fumar VMII3S0 0.649996
como como CS 0.967153
loco loco AQ0MS00 0.708333
. . Fp 1

El el DA0MS0 1
negro negro NCMS000 0.369792
, , Fc 1
cómo cómo PT00000 0.997099
se se P00CN00 0.494509
llamaba llamar VMII3S0 0.65
el el DA0MS0 1
negrito negrito AQ0MS00 1
, , Fc 1
Flores flores NP00000 1
o o CC 0.999864
algo algo PI0CS00 0.854421
así así RG 0.999409
. . Fp 1

Duro duro RG 0.0626866
de de SP 0.999961
pelar pelar VMN0000 1
, , Fc 1
che che I 1
. . Fp 1

Un uno DI0MS0 0.99698
estilo estilo NCMS000 0.996183
lindo lindo AQ0MS00 0.555495
, , Fc 1
me me PP1CS00 0.755196
sacaba sacar VMII3S0 0.65
distancia distancia NCFS000 0.992395
vuelta vuelta NCFS000 0.998575
a a SP 0.998775
vuelta vuelta NCFS000 0.998575
. . Fp 1

Áperca áperca NP00000 1
, , Fc 1
pibe pi_be NCFS000 1
, , Fc 1
mete meter VMM02S0 1
le le PP3CSD0 1
áperca áperca RG 0.954997
. . Fp 1

Tenía tener VMII3S0 0.642242
razón razón NCFS000 1
el el DA0MS0 1
trompa trompa NCFS000 1
. . Fp 1

A a SP 1
el el DA0MS0 1
tercero 3 AO0MS00 0.993421
se se P00CN00 0.494509
me me PP1CS00 0.755196
vino venir VMIS3S0 0.1875
abajo abajo RG 0.986111
como como CS 0.967153
un uno DI0MS0 0.99698
trapo trapo NCMS000 1
. . Fp 1

Amarillo amarillo AQ0MS00 0.870968
, , Fc 1
el el DA0MS0 1
negro negro AQ0MS00 0.630208
Flores flores NP00000 1
, , Fc 1
creo creer VMIP1S0 0.5
, , Fc 1
algo algo PI0CS00 0.854421
así así RG 0.999409
. . Fp 1

Mirá mirá NP00000 1
como como CS 0.967153
uno uno PI0MS00 0.981709
se se P00CN00 0.494509
ensarta ensartar VMIP3S0 0.989241
, , Fc 1
a a SP 1
el el DA0MS0 1
principio principio NCMS000 0.997238
me me PP1CS00 0.755196
pareció parecer VMIS3S0 1
que que CS 0.449861
el el DA0MS0 1
rubio rubio AQ0MS00 0.954545
iba ir VMII3S0 0.64348
a a SP 0.998775
ser ser VSN0000 0.959637
más más RG 0.99993
fácil fácil AQ0CS00 1
. . Fp 1

Lo el DA00S0 0.665165
que que PR0CN00 0.550139
es ser VSIP3S0 1
la el DA0FS0 0.98926
confianza confianza NCFS000 1
, , Fc 1
ñato ñato AQ0MS00 1
. . Fp 1

Me me PP1CS00 0.755196
barajó barajar VMIS3S0 1
de de SP 0.999961
una uno DI0FS0 0.951973
piña piña NCFS000 1
que que PR0CN00 0.550139
te te P02CS00 0.250958
la lo PP3FSA0 0.010734
debo deber VMIP1S0 1
. . Fp 1

Me me PP1CS00 0.755196
agarró agarrar VMIS3S0 1
en en SP 1
frío frío NCMS000 0.815029
el el DA0MS0 1
maula maula NCFS000 1
. . Fp 1

Pobre pobre AQ0CS00 0.885965
patrón patrón NCMS000 1
, , Fc 1
no no RN 0.999297
quería querer VMII3S0 0.630645
creer creer VMN0000 1
. . Fp 1

Con con SP 1
qué qué DT0CN0 0.216289
bronca bronca NCFS000 0.506221
me me PP1CS00 0.755196
levanté levantar VMIS1S0 1
. . Fp 1

Ni ni CC 0.834853
sentía sentir VMII3S0 0.65
las el DA0FP0 0.988184
piernas pierna NCFP000 1
, , Fc 1
me me PP1CS00 0.755196
lo lo PP3MSA0 0.334764
quería querer VMII3S0 0.630645
comer comer VMN0000 0.994505
ahí ahí RG 1
nomás nomás RG 1
. . Fp 1

Mala malo AQ0FS00 0.992395
suerte suerte NCFS000 1
, , Fc 1
pibe pi_be NCFS000 1
. . Fp 1

Todo todo DI0MS0 0.6662
el el DA0MS0 1
mundo mundo NCMS000 1
cobra cobrar VMIP3S0 0.962264
a a SP 1
el el DA0MS0 1
final final NCCS000 0.634298
. . Fp 1

La el DA0FS0 0.98926
noche noche NCFS000 1
de de SP 1
el el DA0MS0 1
Tani tani NP00000 1
, , Fc 1
te te PP2CS00 0.749042
acordás acordás RG 0.990598
pobre pobre AQ0CS00 0.893805
Tani tani NP00000 1
, , Fc 1
qué qué PT00000 0.712513
biaba biabar VMIP3S0 0.989241
. . Fp 1

Se se P00CN00 0.494509
veía ver VMII3S0 0.622739
que que CS 0.449861
el el DA0MS0 1
Tani tani NP00000 1
estaba estar VMII3S0 0.499587
de de SP 0.999961
vuelta vuelta NCFS000 0.998575
. . Fp 1

Guapo guapo AQ0MS00 0.661275
el el DA0MS0 1
indio indio NCMS000 0.638666
, , Fc 1
me me PP1CS00 0.755196
sacudía sacudir VMII3S0 0.649996
con con SP 1
todo todo PI0MS00 0.327644
, , Fc 1
da dar VMM02S0 1
le le PP3CSD0 1
que que CS 0.449861
va ir VMIP3S0 1
, , Fc 1
arriba arriba RG 0.990148
, , Fc 1
abajo abajo RG 0.986111
. . Fp 1

No no RN 0.999263
me me PP1CS00 0.755196
hacía hacer VMII3S0 0.65
nada nada PI0CS00 0.893578
, , Fc 1
pobre pobre AQ0CS00 0.893805
Tani tani NP00000 1
. . Fp 1

Y y CC 0.999989
eso ese PD00S00 1
que que CS 0.449861
cuando cuando CS 0.86298
lo lo PP3MSA0 0.334764
fui ir VMIS1S0 0.403846
a a SP 0.998775
saludar saludar VMN0000 1
a a SP 1
el el DA0MS0 1
rincón rincón NCMS000 1
me me PP1CS00 0.755196
dolía doler VMII3S0 0.65
bastante bastante RG 0.849879
la el DA0FS0 0.98926
cara cara NCFS000 0.914365
, , Fc 1
a_el_fin_y_a_el_cabo al_fin_y_al_cabo RG 1
me me PP1CS00 0.755196
arrimó arrimar VMIS3S0 1
una uno DI0FS0 0.951973
buena bueno AQ0FS00 1
leñada leñada VMP00SF 1
. . Fp 1

Pobre_Tani pobre_tani NP00000 1
, , Fc 1
vos vos PP2CS0P 1
sabés sabés NCMP000 1
que que PR0CN00 0.550139
me me PP1CS00 0.755196
miró mirar VMIS3S0 1
, , Fc 1
yo yo PP1CSN0 1
le le PP3CSD0 1
puse poner VMIS1S0 1
el el DA0MS0 1
guante guante NCMS000 1
en en SP 1
la el DA0FS0 0.98926
cabeza cabeza NCCS000 1
y y CC 0.999989
me me PP1CS00 0.755196
reía reír VMII3S0 0.64999
de de SP 0.999961
contento contento AQ0MS00 0.982301
, , Fc 1
no no RN 0.999297
me me PP1CS00 0.755196
quería querer VMII3S0 0.630645
reír reír VMN0000 1
, , Fc 1
te te PP2CS00 0.749042
imaginás imaginás NCFP000 1
que que CS 0.449861
no no RN 0.999297
era ser VSII3S0 0.491317
de de SP 0.999961
él él PP3MS00 1
, , Fc 1
pobre pobre AQ0CS00 0.893805
pibe pi_be NCFS000 1
. . Fp 1

Me me PP1CS00 0.755196
miró mirar VMIS3S0 1
apenas apenas RG 0.972286
, , Fc 1
pero pero CC 0.999902
me me PP1CS00 0.755196
hizo hacer VMIS3S0 1
no no RN 0.999297
sé saber VMIP1S0 0.97043
qué qué PT00000 0.712513
. . Fp 1

Todos todo PI0MP00 0.293032
me me PP1CS00 0.755196
agarraban agarrar VMII3P0 1
, , Fc 1
pibe pi_be NCFS000 1
lindo lindo AQ0MS00 0.555495
, , Fc 1
pibe pi_be NCFS000 1
macho macho AQ0MS00 0.274321
, , Fc 1
ah ah I 1
criollo criollo NCMS000 0.638697
, , Fc 1
y y CC 0.999989
el el DA0MS0 1
Tani tani NP00000 1
quieto quieto AQ0MS00 1
entre entre SP 0.980341
los el DA0MP0 0.992728
de de SP 0.999961
él él PP3MS00 1
, , Fc 1
más más RG 0.99993
chatos chato AQ0MP00 0.376574
que que CS 0.449861
cinco 5 Z 0.999454
e y CC 0.987994
’ ’ Frc 1
queso queso NCMS000 1
. . Fp 1

Pobre_Tani pobre_tani NP00000 1
. . Fp 1

Por por SP 1
qué qué PT00000 0.712513
me me PP1CS00 0.755196
acuerdo acuerdo NCMS000 0.999311
de de SP 0.999961
él él PP3MS00 1
, , Fc 1
decime decime VMIP3S0 0.230786
un uno DI0MS0 0.99698
poco poco PI0MS00 0.237939
. . Fp 1

A a SP 0.998775
lo lo PP3MSA0 0.334764
mejor mejor RG 0.212612
yo yo PP1CSN0 1
lo lo PP3MSA0 0.334764
miré mirar VMIS1S0 1
así así RG 0.999409
a a SP 1
el el DA0MS0 1
rubio rubio AQ0MS00 0.954545
esa ese DD0FS0 0.964505
noche noche NCFS000 1
. . Fp 1

Qué qué PT00000 0.712513
sé saber VMIP1S0 0.97043
yo yo PP1CSN0 1
, , Fc 1
para para SP 0.999834
acordar acordar VMN0000 1
me me PP1CS00 1
estaba estar VMII3S0 0.499587
. . Fp 1

Qué qué PT00000 0.712513
biaba biabar VMIP3S0 0.989241
, , Fc 1
hermano hermano NCMS000 0.996032
. . Fp 1

Ahora ahora RG 1
no no RN 0.999297
vas ir VMIP2S0 0.310245
a a SP 0.998775
andar andar VMN0000 0.821918
disimulando disimular VMG0000 1
. . Fp 1

Te te PP2CS00 0.749042
fajó fajar VMIS3S0 1
y y CC 0.999989
se se P00CN00 0.494509
acabó acabar VMIS3S0 1
. . Fp 1

Lo el DA00S0 0.665165
malo malo AQ0MS00 0.852113
que que PR0CN00 0.550139
yo yo PP1CSN0 1
no no RN 0.999297
quería querer VMII3S0 0.630645
creer creer VMN0000 1
. . Fp 1

Estaba estar VMII3S0 0.499587
acostado acostar VMP00SM 1
en en SP 1
el el DA0MS0 1
hotel hotel NCMS000 1
, , Fc 1
y y CC 0.999989
el el DA0MS0 1
patrón patrón NCMS000 1
fumaba fumar VMII3S0 0.649996
y y CC 0.999989
fumaba fumar VMII3S0 0.649996
, , Fc 1
casi casi RG 1
no no RN 0.999297
había haber VMII3S0 0.000147406
luz luz NCFS000 1
. . Fp 1

Me me PP1CS00 0.755196
acuerdo acuerdo NCMS000 0.999311
que que PR0CN00 0.550139
hacía hacer VMII3S0 0.65
calor calor NCMS000 1
. . Fp 1

Después después RG 1
me me PP1CS00 0.755196
pusieron poner VMIS3P0 1
hielo hielo NCMS000 0.987805
, , Fc 1
fijáte fijáte RG 0.323959
un uno DI0MS0 0.99698
poco poco PI0MS00 0.237939
yo yo PP1CSN0 1
con con SP 1
hielo hielo NCMS000 0.987805
. . Fp 1

El el DA0MS0 1
trompa trompa NCFS000 1
no no RN 0.999297
decía decir VMII3S0 0.649996
nada nada PI0CS00 0.893578
, , Fc 1
lo el DA00S0 0.665165
malo malo AQ0MS00 0.852113
que que PR0CN00 0.550139
no no RN 0.999297
decía decir VMII3S0 0.649996
nada nada PI0CS00 0.893578
. . Fp 1

Te te PP2CS00 0.749042
juro jurar VMIP1S0 1
que que CS 0.449861
tenía tener VMII3S0 0.644494
ganas gana NCFP000 0.994186
de de SP 0.999961
llorar llorar VMN0000 1
, , Fc 1
como como CS 0.967153
cuando cuando CS 0.86298
ella él PP3FS00 1
… … Fz 1
Pero pero NP00000 1
para para SP 0.999834
qué qué PT00000 0.712513
te te PP2CS00 0.749042
vas ir VMIP2S0 0.310245
a a SP 0.998775
hacer hacer VMN0000 1
mala malo AQ0FS00 0.996183
sangre sangre NCFS000 0.973684
. . Fp 1

Si si CS 0.999827
llego llegar VMIP1S0 1
a a SP 0.998775
estar estar VMN0000 0.999154
solo solo RG 0.210162
, , Fc 1
te te PP2CS00 0.749042
juro jurar VMIP1S0 1
que que CS 0.449861
moqueo moqueo NCMS000 0.989726
. . Fp 1
« « Fra 1
Mala malo AQ0FS00 0.992395
pata pata NCFS000 0.5
, , Fc 1
patrón patrón NCMS000 1
» » Frc 1
, , Fc 1
le le PP3CSD0 1
dije decir VMIS1S0 0.990196
. . Fp 1

Qué qué PE00000 0.00593312
más más RG 0.99993
le le PP3CSD0 1
iba ir VMII3S0 0.64348
a a SP 0.998775
decir decir VMN0000 0.998575
. . Fp 1

Él él PP3MS00 1
da dar VMM02S0 1
le le PP3CSD0 1
que que CS 0.449861
da dar VMM02S0 1
le le PP3CSD0 1
a a SP 1
el el DA0MS0 1
tabaco tabaco NCMS000 1
. . Fp 1

Fue ser VSIS3S0 0.980739
suerte suerte NCFS000 1
dormir dormir VMN0000 1
me me PP1CS00 1
. . Fp 1

Como como CS 0.967153
ahora ahora RG 1
, , Fc 1
cada cada DI0CS0 1
vez vez NCFS000 1
que que PR0CN00 0.550139
agarro agarrar VMIP1S0 1
el el DA0MS0 1
sueño sueño NCMS000 0.995283
me me PP1CS00 0.755196
saco sacar VMIP1S0 0.0102792
la el DA0FS0 0.98926
lotería lotería NCFS000 1
. . Fp 1

De de SP 0.999961
día día NCMS000 1
tenés tenés AQ0MS00 0.782506
la el DA0FS0 0.98926
radio radio NCCS000 0.994505
que que PR0CN00 0.550139
trajo traer VMIS3S0 1
la el DA0FS0 0.98926
hermanita hermano NCFS00V 1
, , Fc 1
la el DA0FS0 0.98926
radio radio NCCS000 0.994505
que que PR0CN00 0.550139
… … Fz 1
Parece parece NP00000 1
mentira mentira NCFS000 1
, , Fc 1
ñato ñato AQ0MS00 1
. . Fp 1

Bueno bueno I 0.174946
, , Fc 1
te te PP2CS00 0.749042
oís oír VMIP2P0 1
unos uno DI0MP0 0.959952
tanguitos tango NCMP00V 1
y y CC 0.999989
las el DA0FP0 0.988184
transmisiones transmisión NCFP000 1
de de SP 0.999961
los el DA0MP0 0.992728
teatros teatro NCMP000 1
. . Fp 1

¿ ¿ Fia 1
Te te PP2CS00 0.749042
gusta gustar VMIP3S0 0.99569
Canaro canaro NP00000 1
a a SP 0.998775
vos vos PP2CS0P 1
? ? Fit 1

A a SP 0.998775
mí mí PP1CSO0 1
Fresedo fresedo NP00000 1
, , Fc 1
che che I 1
, , Fc 1
y y CC 0.999989
Pedro_Maffia pedro_maffia NP00000 1
. . Fp 1

Si si CS 0.999827
los lo PP3MPA0 0.0072574
habré haber VAIF1S0 0.463412
visto ver VMP00SM 0.998418
en en SP 1
el el DA0MS0 1
ringside ringside NCMS000 0.0526007
, , Fc 1
me me PP1CS00 0.755196
iban ir VMII3P0 1
a a SP 0.998775
ver ver VMN0000 0.998812
todas todo DI0FP0 0.934073
las el DA0FP0 0.988184
veces vez NCFP000 1
. . Fp 1

Podés podés NP00000 1
pensar pensar VMN0000 1
en en SP 1
eso ese PD00S00 1
, , Fc 1
y y CC 0.999989
se se P00CN00 0.494509
te te PP2CS00 0.749042
acortan acortar VMIP3P0 1
las el DA0FP0 0.988184
horas hora NCFP000 1
. . Fp 1

Pero pero CC 0.999902
a a SP 0.998775
la el DA0FS0 0.98926
noche noche NCFS000 1
qué qué DT0CN0 0.216289
lata lata NCFS000 0.671049
, , Fc 1
viejo viejo AQ0MS00 0.993421
. . Fp 1

Ni ni CC 0.834853
la el DA0FS0 0.98926
radio radio NCCS000 0.994505
, , Fc 1
ni ni CC 0.834853
la el DA0FS0 0.98926
hermanita hermano NCFS00V 1
, , Fc 1
y y CC 0.999989
en en SP 1
una uno PI0FS00 0.0420733
de de SP 0.999961
esas ese PD0FP00 0.130996
te te PP2CS00 0.749042
agarra agarrar VMIP3S0 0.989241
la el DA0FS0 0.98926
tos tos NCFS000 1
, , Fc 1
y y CC 0.999989
da dar VMM02S0 1
le le PP3CSD0 1
que que CS 0.449861
da dar VMM02S0 1
le le PP3CSD0 1
, , Fc 1
y y CC 0.999989
por por SP 1
ahí ahí RG 1
uno uno PI0MS00 0.981709
de de SP 0.999961
otra otro DI0FS0 0.740893
cama cama NCFS000 1
se se P00CN00 0.494509
rechifla rechiflar VMIP3S0 0.185
y y CC 0.999989
te te PP2CS00 0.749042
pega pegar VMIP3S0 0.422014
un uno DI0MS0 0.99698
grito grito NCMS000 0.980769
. . Fp 1

Pensar pensar VMN0000 1
que que CS 0.449861
antes antes RG 1
… … Fz 1
Fijáte fijáte NP00000 1
que que PR0CN00 0.550139
ahora ahora RG 1
me me PP1CS00 0.755196
cabreo cabrear VMIP1S0 0.0102735
más más RG 0.99993
que que CS 0.449861
antes antes RG 1
. . Fp 1

En en SP 1
los el DA0MP0 0.992728
diarios diario NCMP000 0.5
salía salir VMII3S0 0.65
que que CS 0.449861
de de SP 0.999961
pibe pi_be NCFS000 1
los el DA0MP0 0.992728
peleaba pelear VMII3S0 0.626937
a a SP 0.998775
los el DA0MP0 0.992728
carreros carrero NCMP000 1
en en SP 1
la el DA0FS0 0.98926
Quema quema NP00000 1
. . Fp 1

Puras puro AQ0FP00 0.71178
macanas macana NCFP000 1
, , Fc 1
che che I 1
, , Fc 1
nunca nunca RG 1
me me PP1CS00 0.755196
agarré agarrar VMIS1S0 1
a a SP 0.998775
trompadas trompada NCFP000 1
en en SP 1
la el DA0FS0 0.98926
calle calle NCFS000 0.995677
. . Fp 1

Una uno PI0FS00 0.0420733
o o CC 0.999864
dos 2 Z 0.999868
veces vez NCFP000 1
, , Fc 1
y y CC 0.999989
no no RN 0.999297
por por SP 1
mi mi DP1CSS 0.999325
culpa culpa NCFS000 0.902439
, , Fc 1
te te PP2CS00 0.749042
juro jurar VMIP1S0 1
. . Fp 1

Me me PP1CS00 0.755196
podés podés AQ0MS00 0.425022
creer creer VMN0000 1
. . Fp 1

Cosas cosa NCFP000 0.998101
que que PR0CN00 0.550139
pasan pasar VMIP3P0 1
, , Fc 1
estás estar VMIP2S0 0.980769
con con SP 1
la el DA0FS0 0.98926
barra barra NCFS000 0.329639
, , Fc 1
caen caer VMIP3P0 1
otros otro PI0MP00 0.254022
y y CC 0.999989
en en SP 1
una uno PI0FS00 0.0420733
de de SP 0.999961
esas ese PD0FP00 0.130996
se se P00CN00 0.494509
arma arma NCFS000 0.986928
. . Fp 1

No no RN 0.999263
me me PP1CS00 0.755196
gustaba gustar VMII3S0 0.65
, , Fc 1
