detrás_de detrás_de SP 1
el el DA0MS0 1
rostro rostro NCMS000 1
frío frío AQ0MS00 0.179191
, , Fc 1
parpadeante parpadeante AQ0CS00 0.666667
e y CC 0.987994
intermitentemente intermitentemente RG 1
luminoso luminoso AQ0MS00 1
— — Fz 1
kilómetros kilómetro NCMP000 1
y y CC 0.999989
kilómetros kilómetro NCMP000 1
de de SP 0.999961
rostro rostro NCMS000 1
— — Fz 1
de de SP 0.999961
la el DA0FS0 0.98926
gigantesca gigantesco AQ0FS00 1
computadora computador NCFS000 0.338823
. . Fp 1

A a SP 1
el el DA0MS0 1
menos menos RG 0.990694
tenían tener VMII3P0 1
una uno DI0FS0 0.951973
vaga vago AQ0FS00 0.294728
noción noción NCFS000 1
de de SP 1
el el DA0MS0 1
plan plan NCMS000 1
general general AQ0CS00 0.826212
de de SP 0.999961
circuitos circuito NCMP000 1
y y CC 0.999989
retransmisores retransmisor NCMP000 1
que que PR0CN00 0.550139
desde desde SP 1
hacía hacer VMII3S0 0.65
mucho mucho RG 0.776908
tiempo tiempo NCMS000 1
habían haber VAII3P0 0.99884
superado superar VMP00SM 1
toda todo DI0FS0 0.984467
posibilidad posibilidad NCFS000 1
de de SP 0.999961
ser ser VSN0000 0.959637
dominados dominar VMP00PM 0.623747
por por SP 1
una uno DI0FS0 0.951973
sola solo AQ0FS00 1
persona persona NCFS000 0.996683
. . Fp 1

Multivac multivac NP00000 1
se se P00CN00 0.494509
autoajustaba autoajustar VMII3S0 0.649995
y y CC 0.999989
autocorregía autocorregir VMII3S0 0.649985
. . Fp 1

Así así RG 0.999409
tenía tener VMII3S0 0.644494
que que CS 0.449861
ser ser VSN0000 0.959637
, , Fc 1
porque porque CS 1
nada nada PI0CS00 0.893578
que que PR0CN00 0.550139
fuera ser VSSI3S0 0.309605
humano humano AQ0MS00 0.962848
podía poder VMII3S0 0.643617
ajustar ajustar VMN0000 1
la lo PP3FSA0 1
y y CC 0.999989
corregir corregir VMN0000 1
la lo PP3FSA0 1
con con SP 1
la el DA0FS0 0.98926
rapidez rapidez NCFS000 1
suficiente suficiente AQ0CS00 0.993994
o o CC 0.999864
siquiera siquiera RG 0.983871
con con SP 1
la el DA0FS0 0.98926
eficacia eficacia NCFS000 1
suficiente suficiente AQ0CS00 0.993994
. . Fp 1

De de SP 0.999961
manera manera NCFS000 1
que que CS 0.449861
Adell adell NP00000 1
y y CC 0.999989
Lupov lupov NP00000 1
atendían atender VMII3P0 1
a a SP 1
el el DA0MS0 1
monstruoso monstruoso AQ0MS00 1
gigante gigante NCCS000 0.8125
sólo sólo RG 1
en en SP 1
forma forma NCFS000 0.987798
ligera ligero AQ0FS00 1
y y CC 0.999989
superficial superficial AQ0CS00 1
, , Fc 1
pero pero CC 0.999902
lo lo PP3MSA0 0.334764
hacían hacer VMII3P0 1
tan tan RG 1
bien bien RG 0.876088
como como CS 0.967153
podría poder VMIC3S0 0.643878
hacer hacer VMN0000 1
lo lo PP3MSA0 1
cualquier cualquiera DI0CS0 1
otro otro DI0MS0 0.658501
hombre hombre NCMS000 0.990108
. . Fp 1

La el DA0FS0 0.98926
alimentaban alimentar VMII3P0 1
con con SP 1
información información NCFS000 1
, , Fc 1
adaptaban adaptar VMII3P0 1
las el DA0FP0 0.988184
preguntas pregunta NCFP000 0.995868
a a SP 0.998775
sus su DP3CPN 0.999903
necesidades necesidad NCFP000 1
y y CC 0.999989
traducían traducir VMII3P0 1
las el DA0FP0 0.988184
respuestas respuesta NCFP000 1
que que PR0CN00 0.550139
aparecían aparecer VMII3P0 1
. . Fp 1

Por por SP 1
cierto cierto AQ0MS00 0.743644
, , Fc 1
ellos ellos PP3MP00 1
, , Fc 1
y y CC 0.999989
todos todo PI0MP00 0.293032
los el DA0MP0 0.992728
demás demás DI0CP0 0.280093
asistentes asistente NCCP000 0.743902
tenían tener VMII3P0 1
pleno pleno AQ0MS00 0.375776
derecho derecho NCMS000 0.882166
a a SP 0.998775
compartir compartir VMN0000 1
la el DA0FS0 0.98926
gloria gloria NCFS000 1
de de SP 0.999961
Multivac multivac NP00000 1
. . Fp 1

Durante durante SP 1
décadas década NCFP000 1
, , Fc 1
Multivac multivac NP00000 1
ayudó ayudar VMIS3S0 1
a a SP 0.998775
diseñar diseñar VMN0000 1
naves nave NCFP000 1
y y CC 0.999989
a a SP 0.998775
trazar trazar VMN0000 1
las el DA0FP0 0.988184
trayectorias trayectoria NCFP000 1
que que PR0CN00 0.550139
permitieron permitir VMIS3P0 1
a a SP 1
el el DA0MS0 1
hombre hombre NCMS000 0.990108
llegar llegar VMN0000 1
a a SP 0.998775
la el DA0FS0 0.98926
Luna luna NP00000 1
, , Fc 1
a a SP 0.998775
Marte marte NP00000 1
y y CC 0.999989
a a SP 0.998775
Venus venus NP00000 1
, , Fc 1
pero pero CC 0.999902
después_de después_de SP 1
eso ese PD00S00 1
, , Fc 1
los el DA0MP0 0.992728
pobres pobre AQ0CP00 0.689394
recursos recurso NCMP000 1
de de SP 0.999961
la el DA0FS0 0.98926
Tierra tierra NP00000 1
ya ya RG 0.999785
no no RN 0.999297
pudieron poder VMIS3P0 1
ser ser VSN0000 1
les le PP3CPD0 1
de de SP 0.999961
utilidad utilidad NCFS000 1
a a SP 0.998775
las el DA0FP0 0.988184
naves nave NCFP000 1
. . Fp 1

Se se P00CN00 0.494509
necesitaba necesitar VMII3S0 0.65
demasiada demasiado DI0FS0 0.72093
energía energía NCFS000 1
para para SP 0.999834
los el DA0MP0 0.992728
viajes viaje NCMP000 0.99505
largos largo AQ0MP00 0.980769
y y CC 0.999989
pese_a pese_a SP 1
que que CS 0.449861
la el DA0FS0 0.98926
Tierra tierra NP00000 1
explotaba explotar VMII3S0 0.649996
su su DP3CSN 1
carbón carbón NCMS000 1
y y CC 0.999989
uranio uranio NCMS000 0.638706
con con SP 1
creciente creciente AQ0CS00 0.990196
eficacia eficacia NCFS000 1
, , Fc 1
había haber VAII3S0 0.499853
una 1 Z 0.00586141
cantidad cantidad NCFS000 1
limitada limitar VMP00SF 1
de de SP 0.999961
ambos ambos PI0MP00 0.473739
. . Fp 1

Pero pero CC 0.999902
lentamente lentamente RG 1
, , Fc 1
Multivac multivac NP00000 1
aprendió aprender VMIS3S0 1
lo el DA00S0 0.665165
suficiente suficiente AQ0CS00 0.993994
como como CS 0.967153
para para SP 0.999834
responder responder VMN0000 1
a a SP 0.998775
las el DA0FP0 0.988184
preguntas pregunta NCFP000 0.995868
más más RG 0.99993
complejas complejo AQ0FP00 1
en en SP 1
forma forma NCFS000 0.987798
más más RG 0.99993
profunda profundo AQ0FS00 0.978495
, , Fc 1
y y CC 0.999989
el el DA0MS0 1
14_de_mayo_de_2061 [??:14/5/2061:??.??:??] W 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
hasta hasta SP 0.922749
ese ese DD0MS0 0.966694
momento momento NCMS000 1
era ser VSII3S0 0.491317
teoría teoría NCFS000 1
se se P00CN00 0.494509
convirtió convertir VMIS3S0 1
en en SP 1
realidad realidad NCFS000 1
. . Fp 1

La el DA0FS0 0.98926
energía energía NCFS000 1
de de SP 1
el el DA0MS0 1
Sol sol NP00000 1
fue ser VSIS3S0 0.980739
almacenada almacenar VMP00SF 1
, , Fc 1
modificada modificar VMP00SF 1
y y CC 0.999989
utilizada utilizar VMP00SF 1
directamente directamente RG 1
en en SP 1
todo todo DI0MS0 0.6662
el el DA0MS0 1
planeta planeta NCMS000 1
. . Fp 1

Cesó cesar VMIS3S0 1
en en SP 1
todas todo DI0FP0 0.934073
partes parte NCCP000 0.997076
el el DA0MS0 1
hábito hábito NCMS000 1
de de SP 0.999961
quemar quemar VMN0000 1
carbón carbón NCMS000 1
y y CC 0.999989
fisionar fisionar VMN0000 1
uranio uranio NCMS000 0.638706
y y CC 0.999989
toda todo DI0FS0 0.984467
la el DA0FS0 0.98926
Tierra tierra NP00000 1
se se P00CN00 0.494509
conectó conectar VMIS3S0 1
con con SP 1
una uno DI0FS0 0.951973
pequeña pequeño AQ0FS00 0.997312
estación estación NCFS000 1
— — Fz 1
de de SP 0.999961
un uno DI0MS0 0.99698
kilómetro kilómetro NCMS000 1
y y CC 0.999989
medio medio NCMS000 0.21966
de de SP 0.999961
diámetro diámetro NCMS000 1
— — Fz 1
que que CS 0.449861
circundaba circundar VMII3S0 0.65
el el DA0MS0 1
planeta planeta NCMS000 1
a_mitad_de a_mitad_de SP 1
distancia distancia NCFS000 0.992395
de de SP 0.999961
la el DA0FS0 0.98926
Luna luna NP00000 1
, , Fc 1
para para SP 0.999834
funcionar funcionar VMN0000 1
con con SP 1
rayos rayo NCMP000 1
invisibles invisible AQ0CP00 1
de de SP 0.999961
energía energía NCFS000 1
solar solar AQ0CS00 0.333333
. . Fp 1

Siete_días TM_d:7 Zu 1
no no RN 0.999297
habían haber VAII3P0 0.99884
alcanzado alcanzar VMP00SM 1
para para SP 0.999834
empañar empañar VMN0000 1
la el DA0FS0 0.98926
gloria gloria NCFS000 1
de de SP 1
el el DA0MS0 1
acontecimiento acontecimiento NCMS000 1
, , Fc 1
y y CC 0.999989
Adell adell NP00000 1
y y CC 0.999989
Lupov lupov NP00000 1
finalmente finalmente RG 1
lograron lograr VMIS3P0 1
escapar escapar VMN0000 1
de de SP 0.999961
la el DA0FS0 0.98926
celebración celebración NCFS000 1
pública público AQ0FS00 1
, , Fc 1
para para SP 0.999834
refugiar refugiar VMN0000 1
se se PP3CN00 1
donde donde CS 0.0171734
nadie nadie PI0CS00 1
pensaría pensar VMIC3S0 0.590085
en en SP 1
buscar buscar VMN0000 1
los lo PP3MPA0 1
: : Fd 1
en en SP 1
las el DA0FP0 0.988184
desiertas desierto AQ0FP00 1
cámaras cámara NCFP000 1
subterráneas subterráneo AQ0FP00 1
, , Fc 1
donde donde PR00000 0.982827
se se P00CN00 0.494509
veían ver VMII3P0 1
partes parte NCCP000 0.997076
de de SP 1
el el DA0MS0 1
poderoso poderoso AQ0MS00 0.980769
cuerpo cuerpo NCMS000 1
enterrado enterrar VMP00SM 1
de de SP 0.999961
Multivac multivac NP00000 1
. . Fp 1

Sin sin SP 1
asistentes asistente NCCP000 0.743902
, , Fc 1
ociosa ocioso AQ0FS00 0.661274
, , Fc 1
clasificando clasificar VMG0000 1
datos dato NCMP000 1
con con SP 1
clicks clicks NCMP000 1
satisfechos satisfacer VMP00PM 1
y y CC 0.999989
perezosos perezoso AQ0MP00 0.622389
, , Fc 1
Multivac multivac NP00000 1
también también RG 1
se se P00CN00 0.494509
había haber VAII3S0 0.499853
ganado ganar VMP00SM 0.753759
sus su DP3CPN 0.999903
vacaciones vacaciones NCFP000 0.5
y y CC 0.999989
los el DA0MP0 0.992728
asistentes asistente NCCP000 0.743902
la lo PP3FSA0 0.010734
respetaban respetar VMII3P0 1
y y CC 0.999989
originalmente originalmente RG 1
no no RN 0.999297
tenían tener VMII3P0 1
intención intención NCFS000 1
de de SP 0.999961
perturbar perturbar VMN0000 1
la lo PP3FSA0 1
. . Fp 1

Se se P00CN00 0.494509
habían haber VAII3P0 0.99884
llevado llevar VMP00SM 1
una uno DI0FS0 0.951973
botella botella NCFS000 1
y y CC 0.999989
su su DP3CSN 1
única único AQ0FS00 1
preocupación preocupación NCFS000 1
en en SP 1
ese ese DD0MS0 0.966694
momento momento NCMS000 1
era ser VSII3S0 0.491317
relajar relajar VMN0000 1
se se PP3CN00 1
y y CC 0.999989
disfrutar disfrutar VMN0000 1
de de SP 0.999961
la el DA0FS0 0.98926
bebida bebida NCFS000 0.676214
. . Fp 1

— — Fz 1
Es es NP00000 1
asombroso asombroso AQ0MS00 1
, , Fc 1
cuando cuando CS 0.86298
uno uno PI0MS00 0.981709
lo lo PP3MSA0 0.334764
piensa pensar VMIP3S0 0.994186
— — Fz 1
dijo decir VMIS3S0 1
Adell adell NP00000 1
. . Fp 1

En en SP 1
su su DP3CSN 1
rostro rostro NCMS000 1
ancho ancho AQ0MS00 0.436294
se se P00CN00 0.494509
veían ver VMII3P0 1
huellas huella NCFP000 0.989726
de de SP 0.999961
cansancio cansancio NCMS000 1
, , Fc 1
y y CC 0.999989
removió remover VMIS3S0 1
lentamente lentamente RG 1
la el DA0FS0 0.98926
bebida bebida NCFS000 0.676214
con con SP 1
una uno DI0FS0 0.951973
varilla varilla NCFS000 1
de de SP 0.999961
vidrio vidrio NCMS000 0.989726
, , Fc 1
observando observar VMG0000 1
el el DA0MS0 1
movimiento movimiento NCMS000 1
de de SP 0.999961
los el DA0MP0 0.992728
cubos cubo NCMP000 1
de de SP 0.999961
hielo hielo NCMS000 0.987805
en en SP 1
su su DP3CSN 1
interior interior NCMS000 0.544163
— — Fz 1
. . Fp 1

Toda todo DI0FS0 0.984467
la el DA0FS0 0.98926
energía energía NCFS000 1
que que PR0CN00 0.550139
podremos poder VMIF1P0 1
usar usar VMN0000 1
de de SP 0.999961
ahora ahora RG 1
en en SP 1
adelante adelante RG 0.982979
, , Fc 1
gratis gratis RG 0.442676
. . Fp 1

Suficiente suficiente AQ0CS00 0.993994
energía energía NCFS000 1
, , Fc 1
si si CS 0.999827
quisiéramos querer VMSI1P0 1
emplear emplear VMN0000 1
la lo PP3FSA0 1
, , Fc 1
como como CS 0.967153
para para SP 0.999834
derretir derretir VMN0000 1
a a SP 0.998775
toda todo DI0FS0 0.984467
la el DA0FS0 0.98926
Tierra tierra NP00000 1
y y CC 0.999989
convertir convertir VMN0000 1
la lo PP3FSA0 1
en en SP 1
una uno DI0FS0 0.951973
enorme enorme AQ0CS00 1
gota gota NCFS000 1
de de SP 0.999961
hierro hierro NCMS000 0.989702
líquido líquido AQ0MS00 0.152778
impuro impuro AQ0MS00 1
, , Fc 1
y y CC 0.999989
no no RN 0.999297
echar echar VMN0000 1
de de SP 0.999961
menos menos RG 0.990694
la el DA0FS0 0.98926
energía energía NCFS000 1
empleada emplear VMP00SF 0.423747
. . Fp 1

Toda todo DI0FS0 0.984467
la el DA0FS0 0.98926
energía energía NCFS000 1
que que PR0CN00 0.550139
podremos poder VMIF1P0 1
usar usar VMN0000 1
por por SP 1
siempre siempre RG 1
y y CC 0.999989
siempre siempre RG 1
y y CC 0.999989
siempre siempre RG 1
. . Fp 1

Lupov lupov NP00000 1
ladeó ladear VMIS3S0 1
la el DA0FS0 0.98926
cabeza cabeza NCCS000 1
. . Fp 1

Tenía tener VMII3S0 0.642242
el el DA0MS0 1
hábito hábito NCMS000 1
de de SP 0.999961
hacer hacer VMN0000 1
lo lo PP3MSA0 1
cuando cuando CS 0.86298
quería querer VMII3S0 0.630645
oponer oponer VMN0000 1
se se PP3CN00 1
a a SP 0.998775
lo el DA00S0 0.665165
que que PR0CN00 0.550139
oía oír VMII3S0 0.644039
, , Fc 1
y y CC 0.999989
en en SP 1
ese ese DD0MS0 0.966694
momento momento NCMS000 1
quería querer VMII3S0 0.630645
oponer oponer VMN0000 1
se se PP3CN00 1
; ; Fx 1
en en SP 1
parte parte NCCS000 0.977711
porque porque CS 1
había haber VAII3S0 0.499853
tenido tener VMP00SM 1
que que CS 0.449861
llevar llevar VMN0000 1
el el DA0MS0 1
hielo hielo NCMS000 0.987805
y y CC 0.999989
los el DA0MP0 0.992728
vasos vaso NCMP000 1
. . Fp 1

— — Fz 1
No no NP00000 1
para para SP 0.999834
siempre siempre RG 1
— — Fz 1
dijo decir VMIS3S0 1
. . Fp 1

— — Fz 1
Ah ah NP00000 1
, , Fc 1
vamos ir VMIP1P0 0.965015
, , Fc 1
prácticamente prácticamente RG 1
para para SP 0.999834
siempre siempre RG 1
. . Fp 1

Hasta hasta SP 0.922749
que que CS 0.449861
el el DA0MS0 1
Sol sol NP00000 1
se se P00CN00 0.494509
apague apagar VMSP3S0 0.634863
, , Fc 1
Bert bert NP00000 1
. . Fp 1

— — Fz 1
Entonces entonces NP00000 1
no no RN 0.999297
es ser VSIP3S0 1
para para SP 0.999834
siempre siempre RG 1
. . Fp 1

— — Fz 1
Muy muy NP00000 1
bien bien RG 0.876088
, , Fc 1
entonces entonces RG 0.998203
. . Fp 1

Durante durante SP 1
miles mil NCMP000 1
de de SP 0.999961
millones millón NCMP000 1
de de SP 0.999961
años año NCMP000 1
. . Fp 1

Veinte_mil_millones 20000000000 Zd 1
, , Fc 1
tal_vez tal_vez RG 1
. . Fp 1

¿ ¿ Fia 1
Estás estar VMIP2S0 0.980769
satisfecho satisfacer VMP00SM 1
? ? Fit 1

Lupov lupov NP00000 1
se se P00CN00 0.494509
pasó pasar VMIS3S0 1
los el DA0MP0 0.992728
dedos dedo NCMP000 1
por por SP 1
los el DA0MP0 0.992728
escasos escaso DI0MP0 0.771739
cabellos cabello NCMP000 1
como como CS 0.967153
para para SP 0.999834
asegurar asegurar VMN0000 1
se se PP3CN00 1
que que CS 0.449861
todavía todavía RG 1
le le PP3CSD0 1
quedaban quedar VMII3P0 1
algunos alguno PI0MP00 0.39667
y y CC 0.999989
tomó tomar VMIS3S0 1
un uno DI0MS0 0.99698
pequeño pequeño AQ0MS00 0.958984
sorbo sorbo NCMS000 0.989714
de de SP 0.999961
su su DP3CSN 1
bebida bebida NCFS000 0.676214
. . Fp 1

— — Fz 1
Veinte_mil_millones 20000000000 Zd 1
de de SP 0.999961
años año NCMP000 1
no no RN 0.999297
es ser VSIP3S0 1
« « Fra 1
para para SP 0.999834
siempre siempre RG 1
» » Frc 1
. . Fp 1

— — Fz 1
Bien bien NP00000 1
, , Fc 1
pero pero CC 0.999902
superará superar VMIF3S0 1
nuestra nuestro DP1FSP 0.867454
época época NCFS000 1
, , Fc 1
¿ ¿ Fia 1
verdad verdad NCFS000 1
? ? Fit 1

— — Fz 1
También también NP00000 1
la lo PP3FSA0 0.010734
superarán superar VMIF3P0 1
el el DA0MS0 1
carbón carbón NCMS000 1
y y CC 0.999989
el el DA0MS0 1
uranio uranio NCMS000 0.638706
. . Fp 1

— — Fz 1
De de NP00000 1
acuerdo acuerdo NCMS000 0.999311
, , Fc 1
pero pero CC 0.999902
ahora ahora RG 1
podemos poder VMIP1P0 0.994638
conectar conectar VMN0000 1
cada cada DI0CS0 1
nave nave NCFS000 1
espacial espacial AQ0CS00 1
individualmente individualmente RG 1
con con SP 1
la el DA0FS0 0.98926
Estación_Solar estación_solar NP00000 1
, , Fc 1
y y CC 0.999989
hacer hacer VMN0000 1
que que CS 0.449861
vaya ir VMSP3S0 0.387234
y y CC 0.999989
regrese regresar VMSP3S0 0.534894
de de SP 0.999961
Plutón plutón NP00000 1
un_millón 1000000 Zd 1
de de SP 0.999961
veces vez NCFP000 1
sin sin SP 1
que que CS 0.449861
tengamos tener VMSP1P0 0.941964
que que CS 0.449861
preocupar preocupar VMN0000 1
nos nos PP1CP00 1
por por SP 1
el el DA0MS0 1
combustible combustible NCMS000 0.98913
. . Fp 1

No no RN 0.999263
puedes poder VMIP2S0 1
hacer hacer VMN0000 1
eso ese PD00S00 1
con con SP 1
carbón carbón NCMS000 1
y y CC 0.999989
uranio uranio NCMS000 0.638706
. . Fp 1

Pregunta preguntar VMM02S0 1
le le PP3CSD0 1
a a SP 0.998775
Multivac multivac NP00000 1
, , Fc 1
si si CS 0.999827
no no RN 0.999297
me me PP1CS00 0.755196
crees crear VMSP2S0 0.3799
. . Fp 1

— — Fz 1
No no NP00000 1
necesito necesitar VMIP1S0 1
preguntar preguntar VMN0000 1
le le PP3CSD0 1
a a SP 0.998775
Multivac multivac NP00000 1
. . Fp 1

Lo lo PP3MSA0 0.334764
sé saber VMIP1S0 0.97043
. . Fp 1

— — Fz 1
Entonces entonces NP00000 1
deja dejar VMIP3S0 0.992395
de de SP 0.999961
quitar quitar VMN0000 1
le le PP3CSD0 1
méritos mérito NCMP000 1
a a SP 0.998775
lo el DA00S0 0.665165
que que PR0CN00 0.550139
Multivac multivac NP00000 1
ha haber VAIP3S0 0.999889
hecho hacer VMP00SM 0.638262
por por SP 1
nosotros nosotros PP1MP00 1
— — Fz 1
dijo decir VMIS3S0 1
Adell adell NP00000 1
, , Fc 1
malhumorado malhumorar VMP00SM 1
— — Fz 1
. . Fp 1

Se se P00CN00 0.494509
portó portar VMIS3S0 1
muy muy RG 1
bien bien RG 0.876088
. . Fp 1

— — Fz 1
¿ ¿ Fia 1
Quién quién PT0CS00 0.997449
dice decir VMIP3S0 1
que que CS 0.449861
no no RN 0.999297
? ? Fit 1

Lo el DA00S0 0.665165
que que PR0CN00 0.550139
yo yo PP1CSN0 1
sostengo sostener VMIP1S0 1
es ser VSIP3S0 1
que que CS 0.449861
el el DA0MS0 1
Sol sol NP00000 1
no no RN 0.999297
durará durar VMIF3S0 1
eternamente eternamente RG 1
. . Fp 1

Eso ese PD00S00 1
es ser VSIP3S0 1
todo todo PI0MS00 0.327644
lo el DA00S0 0.665165
que que PR0CN00 0.550139
digo decir VMIP1S0 1
. . Fp 1

Estamos estar VMIP1P0 0.998282
a a SP 0.998775
salvo salvo RG 0.136364
por por SP 1
veinte_mil_millones 20000000000 Zd 1
de de SP 0.999961
años año NCMP000 1
pero pero CC 0.999902
, , Fc 1
¿ ¿ Fia 1
y y CC 0.999989
luego luego RG 0.998339
? ? Fit 1
— — Fz 1
Lupov lupov NP00000 1
apuntó apuntar VMIS3S0 1
con con SP 1
un uno DI0MS0 0.99698
dedo dedo NCMS000 1
tembloroso tembloroso AQ0MS00 1
a a SP 1
el el DA0MS0 1
otro otro PI0MS00 0.341499
— — Fz 1
. . Fp 1

Y y CC 0.999989
no no RN 0.999297
me me PP1CS00 0.755196
digas decir VMSP2S0 1
que que CS 0.449861
nos nos PP1CP00 0.810258
conectaremos conectar VMIF1P0 1
con con SP 1
otro otro DI0MS0 0.658501
sol sol NCMS000 1
. . Fp 1

Durante durante SP 1
un uno DI0MS0 0.99698
rato rato NCMS000 1
hubo haber VMIS3S0 0.0233051
silencio silencio NCMS000 0.997076
. . Fp 1

Adell adell NP00000 0.450994
se se P00CN00 0.494509
llevaba llevar VMII3S0 0.65
la el DA0FS0 0.98926
copa copa NCFS000 0.874645
a a SP 0.998775
los el DA0MP0 0.992728
labios labio NCMP000 1
sólo sólo RG 1
de_vez_en_cuando de_vez_en_cuando RG 1
, , Fc 1
y y CC 0.999989
los el DA0MP0 0.992728
ojos ojo NCMP000 1
de de SP 0.999961
Lupov lupov NP00000 1
se se P00CN00 0.494509
cerraron cerrar VMIS3P0 1
lentamente lentamente RG 1
. . Fp 1

Descansaron descansar VMIS3P0 1
. . Fp 1

De de SP 0.999961
pronto pronto RG 0.990148
Lupov lupov NP00000 1
abrió abrir VMIS3S0 1
los el DA0MP0 0.992728
ojos ojo NCMP000 1
. . Fp 1

— — Fz 1
Piensas piensas NP00000 1
que que PR0CN00 0.550139
nos nos PP1CP00 0.810258
conectaremos conectar VMIF1P0 1
con con SP 1
otro otro DI0MS0 0.658501
sol sol NCMS000 1
cuando cuando CS 0.86298
el el DA0MS0 1
nuestro nuestro DP1MSP 0.957064
muera muera NCFS000 0.626294
, , Fc 1
¿ ¿ Fia 1
verdad verdad NCFS000 1
? ? Fit 1

— — Fz 1
No no NP00000 1
estoy estar VAIP1S0 0.00184502
pensando pensar VMG0000 1
nada nada PI0CS00 0.893578
. . Fp 1

— — Fz 1
Seguro seguro NP00000 1
que que PR0CN00 0.550139
estás estar VAIP2S0 0.0192308
pensando pensar VMG0000 1
. . Fp 1

Eres ser VSIP2S0 0.959459
malo malo AQ0MS00 0.852113
en en SP 1
lógica lógica NCFS000 0.462121
, , Fc 1
ése ese PD0MS00 1
es ser VSIP3S0 1
tu tu DP2CSS 1
problema problema NCMS000 1
. . Fp 1

Eres ser VSIP2S0 0.959459
como como CS 0.967153
ese ese DD0MS0 0.966694
tipo tipo NCMS000 1
de de SP 1
el el DA0MS0 1
cuento cuento NCMS000 0.964726
a a SP 0.998775
quien quien PR0CS00 1
lo lo PP3MSA0 0.334764
sorprendió sorprender VMIS3S0 1
un uno DI0MS0 0.99698
chaparrón chaparrón NCMS000 1
, , Fc 1
corrió correr VMIS3S0 1
a a SP 0.998775
refugiar refugiar VMN0000 1
se se PP3CN00 1
en en SP 1
un uno DI0MS0 0.99698
monte monte NCMS000 0.971154
y y CC 0.999989
se se P00CN00 0.494509
paró parar VMIS3S0 1
bajo bajo SP 0.909179
un uno DI0MS0 0.99698
árbol árbol NCMS000 1
. . Fp 1

No no RN 0.999263
se se P00CN00 0.494509
preocupaba preocupar VMII3S0 0.649967
porque porque CS 1
pensaba pensar VMII3S0 0.65
que que CS 0.449861
cuando cuando CS 0.86298
un uno DI0MS0 0.99698
árbol árbol NCMS000 1
estuviera estar VMSI1S0 0.488095
totalmente totalmente RG 1
mojado mojar VMP00SM 1
, , Fc 1
simplemente simplemente RG 1
iría ir VMIC3S0 0.616045
a a SP 0.998775
guarecer guarecer VMN0000 1
se se PP3CN00 1
bajo bajo SP 0.909179
otro otro PI0MS00 0.341499
. . Fp 1

— — Fz 1
Entiendo entiendo NP00000 1
— — Fz 1
dijo decir VMIS3S0 1
Adell adell NP00000 1
— — Fz 1
, , Fc 1
no no RN 0.999297
grites gritar VMSP2S0 1
. . Fp 1

Cuando cuando CS 0.86298
el el DA0MS0 1
Sol sol NP00000 1
muera morir VMSP3S0 0.33406
, , Fc 1
las el DA0FP0 0.988184
otras otro DI0FP0 0.865408
estrellas estrella NCFP000 0.991803
habrán haber VAIF3P0 0.97619
muerto morir VMP00SM 0.837302
también también RG 1
. . Fp 1

— — Fz 1
Por_supuesto por_supuesto NP00000 1
— — Fz 1
