. . Fp 1

Los el DA0MP0 0.992728
leones león NCMP000 1
estaban estar VMII3P0 0.997788
feos feo AQ0MP00 1
y y CC 0.999989
tristes triste AQ0CP00 1
y y CC 0.999989
mi mi DP1CSS 0.999325
pantera pantera NCFS000 1
dormía dormir VMII3S0 0.65
. . Fp 1

Opté optar VMIS1S0 1
por por SP 1
los el DA0MP0 0.992728
acuarios acuario NCMP000 1
, , Fc 1
soslayé soslayar VMIS1S0 1
peces pez NCCP000 1
vulgares vulgar AQ0CP00 1
hasta hasta SP 0.922749
dar dar VMN0000 1
inesperadamente inesperadamente RG 1
con con SP 1
los el DA0MP0 0.992728
axolotl axolotl NCMS000 0.192556
. . Fp 1

Me me PP1CS00 0.755196
quedé quedar VMIS1S0 1
una uno DI0FS0 0.951973
hora hora NCFS000 1
mirando mirar VMG0000 1
los lo PP3MPA0 1
y y CC 0.999989
salí salir VMIS1S0 1
, , Fc 1
incapaz incapaz AQ0CS00 1
de de SP 0.999961
otra otro DI0FS0 0.740893
cosa cosa NCFS000 0.992574
. . Fp 1

En en SP 1
la el DA0FS0 0.98926
biblioteca biblioteca NCFS000 1
Sainte-Geneviève sainte-geneviève NP00000 1
consulté consultar VMIS1S0 1
un uno DI0MS0 0.99698
diccionario diccionario NCMS000 1
y y CC 0.999989
supe saber VMIS1S0 0.310093
que que CS 0.449861
los el DA0MP0 0.992728
axolotl axolotl NCMS000 0.192556
son ser VSIP3P0 0.995197
formas forma NCFP000 0.960993
larvales larval AQ0CP00 1
, , Fc 1
provistas proveer VMP00PF 1
de de SP 0.999961
branquias branquia NCFP000 1
, , Fc 1
de de SP 0.999961
una uno DI0FS0 0.951973
especie especie NCFS000 1
de de SP 0.999961
batracios batracio NCMP000 0.638699
de de SP 1
el el DA0MS0 1
género género NCMS000 1
amblistoma amblistoma VMIP3S0 0.478179
. . Fp 1

Que que CS 0.449861
eran ser VSII3P0 0.998418
mexicanos mexicano AQ0MP00 0.8125
lo lo PP3MSA0 0.334764
sabía saber VMII3S0 0.65
ya ya RG 0.999785
por por SP 1
ellos ellos PP3MP00 1
mismos mismo PI0MP00 0.47076
, , Fc 1
por por SP 1
sus su DP3CPN 0.999903
pequeños pequeño AQ0MP00 0.997312
rostros rostro NCMP000 1
rosados rosado AQ0MP00 1
aztecas azteca AQ0CP00 0.460954
y y CC 0.999989
el el DA0MS0 1
cartel cartel NCMS000 1
en en SP 1
lo el DA00S0 0.665165
alto alto AQ0MS00 0.995585
de de SP 1
el el DA0MS0 1
acuario acuario NCMS000 1
. . Fp 1

Leí leer VMIS1S0 1
que que CS 0.449861
se se P00CN00 0.494509
han haber VAIP3P0 0.999845
encontrado encontrar VMP00SM 1
ejemplares ejemplar NCMP000 0.66129
en en SP 1
África áfrica NP00000 1
capaces capaz AQ0CP00 1
de de SP 0.999961
vivir vivir VMN0000 0.996575
en en SP 1
tierra tierra NCFS000 1
durante durante SP 1
los el DA0MP0 0.992728
períodos período NCMP000 1
de de SP 0.999961
sequía sequía NCFS000 1
, , Fc 1
y y CC 0.999989
que que PR0CN00 0.550139
continúan continuar VMIP3P0 1
su su DP3CSN 1
vida vida NCFS000 1
en en SP 1
el el DA0MS0 1
agua agua NCCS000 0.997446
a a SP 1
el el DA0MS0 1
llegar llegar VMN0000 1
la el DA0FS0 0.98926
estación estación NCFS000 1
de de SP 0.999961
lluvias lluvia NCFP000 1
. . Fp 1

Encontré encontrar VMIS1S0 1
su su DP3CSN 1
nombre nombre NCMS000 0.995342
español español AQ0MS00 0.767229
, , Fc 1
ajolote ajo_lote NCMS000 1
, , Fc 1
la el DA0FS0 0.98926
mención mención NCFS000 1
de de SP 0.999961
que que CS 0.449861
son ser VSIP3P0 0.995197
comestibles comestible AQ0CP00 0.361421
y y CC 0.999989
que que CS 0.449861
su su DP3CSN 1
aceite aceite NCMS000 0.971154
se se P00CN00 0.494509
usaba usar VMII3S0 0.649994
( ( Fpa 1
se se P00CN00 0.494509
diría decir VMIC3S0 0.626915
que que CS 0.449861
no no RN 0.999297
se se P00CN00 0.494509
usa usar VMIP3S0 0.989238
más más RG 0.99993
) ) Fpt 1
como como CS 0.967153
el el DA0MS0 1
de de SP 0.999961
hígado hígado NCMS000 1
de de SP 0.999961
bacalao bacalao NCMS000 1
. . Fp 1

No no RN 0.999263
quise querer VMIS1S0 1
consultar consultar VMN0000 1
obras obra NCFP000 0.997925
especializadas especializar VMP00PF 1
, , Fc 1
pero pero CC 0.999902
volví volver VMIS1S0 1
a a SP 1
el el DA0MS0 1
día día NCMS000 1
siguiente siguiente AQ0CS00 1
a a SP 1
el el DA0MS0 1
Jardin jardin NP00000 1
des d NCFP000 0.998103
Plantes plantes NP00000 1
. . Fp 1

Empecé empezar VMIS1S0 1
a a SP 0.998775
ir ir VMN0000 1
a a SP 0.998775
todas todo DI0FP0 0.934073
las el DA0FP0 0.988184
mañanas mañana NCCP000 1
, , Fc 1
a a SP 0.998775
veces vez NCFP000 1
de de SP 0.999961
mañana mañana NCCS000 0.461592
y y CC 0.999989
de de SP 0.999961
tarde tarde NCFS000 0.611299
. . Fp 1

El el DA0MS0 1
guardián guardián NCMS000 0.638215
de de SP 0.999961
los el DA0MP0 0.992728
acuarios acuario NCMP000 1
sonreía sonreír VMII3S0 0.64999
perplejo perplejo AQ0MS00 1
a a SP 1
el el DA0MS0 1
recibir recibir VMN0000 1
el el DA0MS0 1
billete billete NCMS000 1
. . Fp 1

Me me PP1CS00 0.755196
apoyaba apoyar VMII3S0 0.65
en en SP 1
la el DA0FS0 0.98926
barra barra NCFS000 0.329639
de de SP 0.999961
hierro hierro NCMS000 0.989702
que que PR0CN00 0.550139
bordea bordear VMIP3S0 0.989241
los el DA0MP0 0.992728
acuarios acuario NCMP000 1
y y CC 0.999989
me me PP1CS00 0.755196
ponía poner VMII3S0 0.65
a a SP 0.998775
mirar mirar VMN0000 1
los lo PP3MPA0 1
. . Fp 1

No no RN 0.999263
hay haber VMIP3S0 1
nada nada PI0CS00 0.893578
de de SP 0.999961
extraño extraño AQ0MS00 0.953488
en en SP 1
esto este PD00S00 1
, , Fc 1
porque porque CS 1
desde desde SP 1
el el DA0MS0 1
primer 1 AO0MS00 1
momento momento NCMS000 1
comprendí comprender VMIS1S0 1
que que CS 0.449861
estábamos estar VMII1P0 0.983871
vinculados vincular VMP00PM 1
, , Fc 1
que que CS 0.449861
algo algo PI0CS00 0.854421
infinitamente infinitamente RG 1
perdido perder VMP00SM 0.998008
y y CC 0.999989
distante distante AQ0CS00 1
seguía seguir VMII3S0 0.65
sin sin SP 1
embargo embargo NCMS000 0.995283
uniendo unir VMG0000 1
nos nos PP1CP00 1
. . Fp 1

Me me PP1CS00 0.755196
había haber VAII3S0 0.499853
bastado bastar VMP00SM 1
detener detener VMN0000 1
me me PP1CS00 1
aquella aquel DD0FS0 0.934783
primera 1 AO0FS00 0.995242
mañana mañana NCCS000 0.461592
ante ante SP 0.999744
el el DA0MS0 1
cristal cristal NCMS000 1
donde donde PR00000 0.982827
unas uno DI0FP0 0.991065
burbujas burbuja NCFP000 1
corrían correr VMII3P0 1
en en SP 1
el el DA0MS0 1
agua agua NCCS000 0.997446
. . Fp 1

Los el DA0MP0 0.992728
axolotl axolotl NCMS000 0.192556
se se P00CN00 0.494509
amontonaban amontonar VMII3P0 1
en en SP 1
el el DA0MS0 1
mezquino mezquino NCMS000 0.638706
y y CC 0.999989
angosto angosto AQ0MS00 0.974297
( ( Fpa 1
sólo sólo RG 1
yo yo PP1CSN0 1
puedo poder VMIP1S0 1
saber saber VMN0000 0.841615
cuán cuán RG 1
angosto angosto AQ0MS00 0.974297
y y CC 0.999989
mezquino mezquino AQ0MS00 0.361294
) ) Fpt 1
piso piso NCMS000 0.991803
de de SP 0.999961
piedra piedra NCFS000 1
y y CC 0.999989
musgo musgo NCMS000 0.638691
de de SP 1
el el DA0MS0 1
acuario acuario NCMS000 1
. . Fp 1

Había haber VAII3S0 0.499853
nueve 9 Z 1
ejemplares ejemplar NCMP000 0.66129
, , Fc 1
y y CC 0.999989
la el DA0FS0 0.98926
mayoría mayoría NCFS000 1
apoyaba apoyar VMII3S0 0.65
la el DA0FS0 0.98926
cabeza cabeza NCCS000 1
sobre sobre SP 0.997804
el el DA0MS0 1
cristal cristal NCMS000 1
, , Fc 1
mirando mirar VMG0000 1
con con SP 1
sus su DP3CPN 0.999903
ojos ojo NCMP000 1
de de SP 0.999961
oro oro NCMS000 0.997238
a a SP 0.998775
los el DA0MP0 0.992728
que que PR0CN00 0.550139
se se P00CN00 0.494509
acercaban acercar VMII3P0 1
. . Fp 1

Turbado turbar VMP00SM 1
, , Fc 1
casi casi RG 1
avergonzado avergonzar VMP00SM 1
, , Fc 1
sentí sentir VMIS1S0 1
como como CS 0.967153
una uno DI0FS0 0.951973
impudicia impudicia NCFS000 1
asomar asomar VMN0000 1
me me PP1CS00 1
a a SP 0.998775
esas ese DD0FP0 0.869004
figuras figura NCFP000 0.98913
silenciosas silencioso AQ0FP00 1
e y CC 0.987994
inmóviles inmóvil AQ0CP00 1
aglomeradas aglomerar VMP00PF 1
en en SP 1
el el DA0MS0 1
fondo fondo NCMS000 1
de de SP 1
el el DA0MS0 1
acuario acuario NCMS000 1
. . Fp 1

Aislé aislar VMIS1S0 1
mentalmente mentalmente RG 1
una uno DI0FS0 0.951973
, , Fc 1
situada situar VMP00SF 1
a a SP 0.998775
la el DA0FS0 0.98926
derecha derecha NCFS000 0.683246
y y CC 0.999989
algo algo PI0CS00 0.854421
separada separar VMP00SF 1
de de SP 0.999961
las el DA0FP0 0.988184
otras otro PI0FP00 0.134592
, , Fc 1
para para SP 0.999834
estudiar estudiar VMN0000 1
la lo PP3FSA0 1
mejor mejor AQ0CS00 0.787388
. . Fp 1

Vi ver VMIS1S0 1
un uno DI0MS0 0.99698
cuerpecito cuerpo NCMS00V 1
rosado rosado AQ0MS00 1
y y CC 0.999989
como como CS 0.967153
translúcido translúcido AQ0MS00 1
( ( Fpa 1
pensé pensar VMIS1S0 1
en en SP 1
las el DA0FP0 0.988184
estuatillas estuatillas NCFP000 1
chinas chino AQ0FP00 0.381314
de de SP 0.999961
cristal cristal NCMS000 1
lechoso lechoso AQ0MS00 0.661294
) ) Fpt 1
, , Fc 1
semejante semejante AQ0CS00 0.592233
a a SP 0.998775
un uno DI0MS0 0.99698
pequeño pequeño AQ0MS00 0.958984
lagarto lagarto NCMS000 1
de de SP 0.999961
quince_centímetros LN_cm:15 Zu 1
, , Fc 1
terminado terminar VMP00SM 1
en en SP 1
una uno DI0FS0 0.951973
cola cola NCFS000 1
de de SP 0.999961
pez pez NCCS000 1
de de SP 0.999961
una uno DI0FS0 0.951973
delicadeza delicadeza NCFS000 1
extraordinaria extraordinario AQ0FS00 1
, , Fc 1
la el DA0FS0 0.98926
parte parte NCCS000 0.977711
más más RG 0.99993
sensible sensible AQ0CS00 1
de de SP 0.999961
nuestro nuestro DP1MSP 0.957064
cuerpo cuerpo NCMS000 1
. . Fp 1

Por por SP 1
el el DA0MS0 1
lomo lomo NCMS000 1
le le PP3CSD0 1
corría correr VMII3S0 0.65
una uno DI0FS0 0.951973
aleta aleta NCFS000 1
transparente transparente AQ0CS00 0.944444
que que PR0CN00 0.550139
se se P00CN00 0.494509
fusionaba fusionar VMII3S0 0.500078
con con SP 1
la el DA0FS0 0.98926
cola cola NCFS000 1
, , Fc 1
pero pero CC 0.999902
lo el DA00S0 0.665165
que que PR0CN00 0.550139
más más RG 0.99993
me me PP1CS00 0.755196
obsesionó obsesionar VMIS3S0 1
fueron ser VSIS3P0 0.933213
las el DA0FP0 0.988184
patas pata NCFP000 0.5
, , Fc 1
de de SP 0.999961
una uno DI0FS0 0.951973
finura finura NCFS000 1
sutilísima sutil AQSFS00 1
, , Fc 1
acabadas acabar VMP00PF 1
en en SP 1
menudos menudo AQ0MP00 0.661161
dedos dedo NCMP000 1
, , Fc 1
en en SP 1
uñas uña NCFP000 1
minuciosamente minuciosamente RG 1
humanas humano AQ0FP00 0.962264
. . Fp 1

Y y CC 0.999989
entonces entonces RG 0.998203
descubrí descubrir VMIS1S0 1
sus su DP3CPN 0.999903
ojos ojo NCMP000 1
, , Fc 1
su su DP3CSN 1
cara cara NCFS000 0.914365
. . Fp 1

Un uno DI0MS0 0.99698
rostro rostro NCMS000 1
inexpresivo inexpresivo AQ0MS00 1
, , Fc 1
sin sin SP 1
otro otro DI0MS0 0.658501
rasgo rasgo NCMS000 0.989711
que que PR0CN00 0.550139
los el DA0MP0 0.992728
ojos ojo NCMP000 1
, , Fc 1
dos 2 Z 0.999868
orificios orificio NCMP000 1
como como CS 0.967153
cabezas cabeza NCCP000 1
de de SP 0.999961
alfiler alfiler NCMS000 1
, , Fc 1
enteramente enteramente RG 1
de de SP 0.999961
un uno DI0MS0 0.99698
oro oro NCMS000 0.997238
transparente transparente AQ0CS00 0.944444
, , Fc 1
carentes carente AQ0CP00 1
de de SP 0.999961
toda todo DI0FS0 0.984467
vida vida NCFS000 1
pero pero CC 0.999902
mirando mirar VMG0000 1
, , Fc 1
dejando dejar VMG0000 1
se se PP3CN00 1
penetrar penetrar VMN0000 1
por por SP 1
mi mi DP1CSS 0.999325
mirada mirada NCFS000 0.993421
que que PR0CN00 0.550139
parecía parecer VMII3S0 0.65
pasar pasar VMN0000 1
a_través_de a_través_de SP 1
el el DA0MS0 1
punto punto NCMS000 1
áureo áureo AQ0MS00 0.524731
y y CC 0.999989
perder perder VMN0000 1
se se PP3CN00 1
en en SP 1
un uno DI0MS0 0.99698
diáfano diáfano AQ0MS00 1
misterio misterio NCMS000 1
interior interior AQ0CS00 0.455837
. . Fp 1

Un uno DI0MS0 0.99698
delgadísimo delgado AQSMS00 1
halo halo NCMS000 0.989725
negro negro AQ0MS00 0.630208
rodeaba rodear VMII3S0 0.626937
el el DA0MS0 1
ojo ojo NCMS000 0.78169
y y CC 0.999989
lo lo PP3MSA0 0.334764
inscribía inscribir VMII3S0 0.65
en en SP 1
la el DA0FS0 0.98926
carne carne NCFS000 1
rosa rosa AQ0CS00 0.361314
, , Fc 1
en en SP 1
la el DA0FS0 0.98926
piedra piedra NCFS000 1
rosa rosa AQ0CS00 0.361314
de de SP 0.999961
la el DA0FS0 0.98926
cabeza cabeza NCCS000 1
vagamente vagamente RG 1
triangular triangular AQ0CS00 0.620833
pero pero CC 0.999902
con con SP 1
lados lado NCMP000 1
curvos curvo AQ0MP00 0.536922
e y CC 0.987994
irregulares irregular AQ0CP00 1
, , Fc 1
que que PR0CN00 0.550139
le le PP3CSD0 1
daban dar VMII3P0 1
una uno DI0FS0 0.951973
total total AQ0CS00 0.594697
semejanza semejanza NCFS000 1
con con SP 1
una uno DI0FS0 0.951973
estatuilla estatuilla NCFS000 1
corroída corroer VMP00SF 1
por por SP 1
el el DA0MS0 1
tiempo tiempo NCMS000 1
. . Fp 1

La el DA0FS0 0.98926
boca boca NCFS000 1
estaba estar VMII3S0 0.499587
disimulada disimular VMP00SF 0.623747
por por SP 1
el el DA0MS0 1
plano plano NCMS000 0.892157
triangular triangular AQ0CS00 0.620833
de de SP 0.999961
la el DA0FS0 0.98926
cara cara NCFS000 0.914365
, , Fc 1
sólo sólo RG 1
de de SP 0.999961
perfil perfil NCMS000 1
se se P00CN00 0.494509
adivinaba adivinar VMII3S0 0.649993
su su DP3CSN 1
tamaño tamaño NCMS000 0.993827
considerable considerable AQ0CS00 1
; ; Fx 1
de de SP 0.999961
frente frente RG 0.835648
una uno DI0FS0 0.951973
fina fino AQ0FS00 0.806414
hendidura hendidura NCFS000 1
rasgaba rasgar VMII3S0 0.649996
apenas apenas RG 0.972286
la el DA0FS0 0.98926
piedra piedra NCFS000 1
sin sin SP 1
vida vida NCFS000 1
. . Fp 1

A a SP 0.998775
ambos ambos DI0MP0 0.526261
lados lado NCMP000 1
de de SP 0.999961
la el DA0FS0 0.98926
cabeza cabeza NCCS000 1
, , Fc 1
donde donde PR00000 0.982827
hubieran haber VASI3P0 0.987805
debido deber VMP00SM 1
estar estar VMN0000 0.999154
las el DA0FP0 0.988184
orejas oreja NCFP000 1
, , Fc 1
le le PP3CSD0 1
crecían crecer VMII3P0 1
tres 3 Z 1
ramitas rama NCFP00V 1
rojas rojo AQ0FP00 1
como como CS 0.967153
de de SP 0.999961
coral coral NCCS000 0.338729
, , Fc 1
una uno DI0FS0 0.951973
excrecencia excrecencia NCFS000 1
vegetal vegetal AQ0CS00 0.43197
, , Fc 1
las el DA0FP0 0.988184
branquias branquia NCFP000 1
, , Fc 1
supongo suponer VMIP1S0 1
. . Fp 1

Y y CC 0.999989
era ser VSII3S0 0.491317
lo el DA00S0 0.665165
único único AQ0MS00 1
vivo vivo AQ0MS00 0.776224
en en SP 1
él él PP3MS00 1
, , Fc 1
cada cada DI0CS0 1
diez 10 Z 1
o o CC 0.999864
quince 15 Z 1
segundos segundo NCMP000 0.909357
las el DA0FP0 0.988184
ramitas rama NCFP00V 1
se se P00CN00 0.494509
enderezaban enderezar VMII3P0 1
rígidamente rígidamente RG 1
y y CC 0.999989
volvían volver VMII3P0 1
a a SP 0.998775
bajar bajar VMN0000 1
se se PP3CN00 1
. . Fp 1

A a SP 0.998775
veces vez NCFP000 1
una uno DI0FS0 0.951973
pata pata NCFS000 0.5
se se P00CN00 0.494509
movía mover VMII3S0 0.65
apenas apenas RG 0.972286
, , Fc 1
yo yo PP1CSN0 1
veía ver VMII3S0 0.622739
los el DA0MP0 0.992728
diminutos diminuto AQ0MP00 1
dedos dedo NCMP000 1
posando posar VMG0000 1
se se PP3CN00 1
con con SP 1
suavidad suavidad NCFS000 1
en en SP 1
el el DA0MS0 1
musgo musgo NCMS000 0.638691
. . Fp 1

Es ser VSIP3S0 1
que que CS 0.449861
no no RN 0.999297
nos nos PP1CP00 0.810258
gusta gustar VMIP3S0 0.99569
mover mover VMN0000 1
nos nos PP1CP00 1
mucho mucho RG 0.776908
, , Fc 1
y y CC 0.999989
el el DA0MS0 1
acuario acuario NCMS000 1
es ser VSIP3S0 1
tan tan RG 1
mezquino mezquino AQ0MS00 0.361294
; ; Fx 1
apenas apenas RG 0.972286
avanzamos avanzar VMIP1P0 0.65
un uno DI0MS0 0.99698
poco poco PI0MS00 0.237939
nos nos PP1CP00 0.810258
damos dar VMIP1P0 1
con con SP 1
la el DA0FS0 0.98926
cola cola NCFS000 1
o o CC 0.999864
la el DA0FS0 0.98926
cabeza cabeza NCCS000 1
de de SP 0.999961
otro otro PI0MS00 0.341499
de de SP 0.999961
nosotros nosotros PP1MP00 1
; ; Fx 1
surgen surgir VMIP3P0 1
dificultades dificultad NCFP000 1
, , Fc 1
peleas pelea NCFP000 0.97619
, , Fc 1
fatiga fatiga NCFS000 0.874645
. . Fp 1

El el DA0MS0 1
tiempo tiempo NCMS000 1
se se P00CN00 0.494509
siente sentir VMIP3S0 0.974194
menos menos RG 0.990694
si si CS 0.999827
nos nos PP1CP00 0.810258
estamos estar VMIP1P0 0.998282
quietos quieto AQ0MP00 1
. . Fp 1

Fue ser VSIS3S0 0.980739
su su DP3CSN 1
quietud quietud NCFS000 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
me me PP1CS00 0.755196
hizo hacer VMIS3S0 1
inclinar inclinar VMN0000 1
me me PP1CS00 1
fascinado fascinar VMP00SM 1
la el DA0FS0 0.98926
primera 1 AO0FS00 0.995242
vez vez NCFS000 1
que que PR0CN00 0.550139
vi ver VMIS1S0 1
a a SP 0.998775
los el DA0MP0 0.992728
axolotl axolotl NCMS000 0.192556
. . Fp 1

Oscuramente oscuramente RG 1
me me PP1CS00 0.755196
pareció parecer VMIS3S0 1
comprender comprender VMN0000 1
su su DP3CSN 1
voluntad voluntad NCFS000 1
secreta secreto AQ0FS00 0.578848
, , Fc 1
abolir abolir VMN0000 1
el el DA0MS0 1
espacio espacio NCMS000 0.998084
y y CC 0.999989
el el DA0MS0 1
tiempo tiempo NCMS000 1
con con SP 1
una uno DI0FS0 0.951973
inmovilidad inmovilidad NCFS000 1
indiferente indiferente AQ0CS00 0.661277
. . Fp 1

Después después RG 1
supe saber VMIS1S0 0.310093
mejor mejor RG 0.212612
, , Fc 1
la el DA0FS0 0.98926
contracción contracción NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
branquias branquia NCFP000 1
, , Fc 1
el el DA0MS0 1
tanteo tanteo NCMS000 0.989649
de de SP 0.999961
las el DA0FP0 0.988184
finas fino AQ0FP00 0.936134
patas pata NCFP000 0.5
en en SP 1
las el DA0FP0 0.988184
piedras piedra NCFP000 1
, , Fc 1
la el DA0FS0 0.98926
repentina repentino AQ0FS00 1
natación natación NCFS000 1
( ( Fpa 1
algunos alguno PI0MP00 0.39667
de de SP 0.999961
ellos ellos PP3MP00 1
nadan nadar VMIP3P0 1
con con SP 1
la el DA0FS0 0.98926
simple simple AQ0CS00 0.997312
ondulación ondulación NCFS000 1
de de SP 1
el el DA0MS0 1
cuerpo cuerpo NCMS000 1
) ) Fpt 1
me me PP1CS00 0.755196
probó probar VMIS3S0 1
que que CS 0.449861
eran ser VSII3P0 0.998418
capaces capaz AQ0CP00 1
de de SP 0.999961
evadir evadir VMN0000 1
se se PP3CN00 1
de de SP 0.999961
ese ese DD0MS0 0.966694
sopor sopor NCMS000 1
mineral mineral AQ0CS00 0.51137
en en SP 1
que que PR0CN00 0.550139
pasaban pasar VMII3P0 1
horas hora NCFP000 1
enteras entero AQ0FP00 0.982234
. . Fp 1

Sus su DP3CPN 0.999903
ojos ojo NCMP000 1
, , Fc 1
sobre sobre SP 0.997804
todo todo PI0MS00 0.327644
, , Fc 1
me me PP1CS00 0.755196
obsesionaban obsesionar VMII3P0 1
. . Fp 1

A a SP 1
el el DA0MS0 1
lado lado NCMS000 1
de de SP 0.999961
ellos ellos PP3MP00 1
, , Fc 1
en en SP 1
los el DA0MP0 0.992728
restantes restante AQ0CP00 0.916667
acuarios acuario NCMP000 1
, , Fc 1
diversos diverso DI0MP0 0.938596
peces pez NCCP000 1
me me PP1CS00 0.755196
mostraban mostrar VMII3P0 1
la el DA0FS0 0.98926
simple simple AQ0CS00 0.997312
estupidez estupidez NCFS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
hermosos hermoso AQ0MP00 1
ojos ojo NCMP000 1
semejantes semejante AQ0CP00 0.561644
a a SP 0.998775
los el DA0MP0 0.992728
nuestros nuestro AP0MP1P 0.0790816
. . Fp 1

Los el DA0MP0 0.992728
ojos ojo NCMP000 1
de de SP 0.999961
los el DA0MP0 0.992728
axolotl axolotl NCMS000 0.192556
me me P01CS00 0.244804
decían decir VMII3P0 1
de de SP 0.999961
la el DA0FS0 0.98926
presencia presencia NCFS000 0.99679
de de SP 0.999961
una uno DI0FS0 0.951973
vida vida NCFS000 1
diferente diferente AQ0CS00 1
, , Fc 1
de de SP 0.999961
otra otro DI0FS0 0.740893
manera manera NCFS000 1
de de SP 0.999961
mirar mirar VMN0000 1
. . Fp 1

Pegando pegar VMG0000 1
mi mi DP1CSS 0.999325
cara cara NCFS000 0.914365
a a SP 1
el el DA0MS0 1
vidrio vidrio NCMS000 0.989726
( ( Fpa 1
a a SP 0.998775
veces vez NCFP000 1
el el DA0MS0 1
guardián guardián NCMS000 0.638215
tosía toser VMII3S0 0.644039
, , Fc 1
inquieto inquieto AQ0MS00 0.939377
) ) Fpt 1
buscaba buscar VMII3S0 0.638011
ver ver VMN0000 0.998812
mejor mejor RG 0.212612
los el DA0MP0 0.992728
diminutos diminuto AQ0MP00 1
puntos punto NCMP000 1
áureos áureo AQ0MP00 0.601105
, , Fc 1
esa ese DD0FS0 0.964505
entrada entrada NCFS000 0.998008
a a SP 1
el el DA0MS0 1
mundo mundo NCMS000 1
infinitamente infinitamente RG 1
lento lento AQ0MS00 0.980769
y y CC 0.999989
remoto remoto AQ0MS00 1
de de SP 0.999961
las el DA0FP0 0.988184
criaturas criatura NCFP000 1
rosadas rosado AQ0FP00 0.661274
. . Fp 1

Era ser VSII3S0 0.491225
inútil inútil AQ0CS00 0.788462
golpear golpear VMN0000 1
con con SP 1
el el DA0MS0 1
dedo dedo NCMS000 1
en en SP 1
el el DA0MS0 1
cristal cristal NCMS000 1
, , Fc 1
delante_de delante_de SP 1
sus su DP3CPN 0.999903
caras cara NCFP000 0.63865
